dataset,n,fluid,geometry,form,model,split,n_seeds,n_test_mean,n_train_mean,R2_mean,within_10pct_mean,within_20pct_mean,MAPE_pct_mean,RMSE_mean,safe_side_frac_mean,R2_sd,within_10pct_sd,MAPE_pct_sd
D2_Zhao2020,1865,water,tube_annulus_plate,local,Poly2_Ridge,LOSO,10,186.5,1678.5,-0.1509027615152684,0.294365476631334,0.5370913485276773,25.269265024500356,1516.7056444221676,0.6345946200270218,1.3531125513607154,0.1739247564643439,11.015961462698542
D2_Zhao2020,1865,water,tube_annulus_plate,local,kNN_k5,80/20,20,373.0,1492.0,0.8526701508854714,0.6036193029490616,0.8498659517426272,10.708386882577157,774.411112923319,0.5327077747989277,0.01772253482149384,0.01951335943500772,0.5335837516146946
D2_Zhao2020,1865,water,tube_annulus_plate,local,kNN_k5,70/30,20,560.0,1305.0,0.8363314597507359,0.5880357142857143,0.8354464285714286,11.353448303491385,805.739339204067,0.5321428571428571,0.021565354973442002,0.01750690365591859,0.50474426894569
D2_Zhao2020,1865,water,tube_annulus_plate,local,kNN_k5,LOSO,10,186.5,1678.5,0.1936649504563063,0.24908738421344473,0.4927112313673653,26.094536484734142,1436.2254342027584,0.5366352377496908,0.6651741937639492,0.1800121077659482,13.926641676245907
D2_Zhao2020,1865,water,tube_annulus_plate,local,RandomForest,80/20,20,373.0,1492.0,0.8888261936437644,0.7186327077747989,0.9119302949061663,8.314296916499032,671.1378967471576,0.517828418230563,0.03360869609408719,0.017536635910910033,0.4897903937085832
D2_Zhao2020,1865,water,tube_annulus_plate,local,RandomForest,70/30,20,560.0,1305.0,0.8842754979621391,0.7003571428571428,0.9049107142857145,8.675983063424956,678.1119262794954,0.5110714285714285,0.02570260018658809,0.019540917988478377,0.4371453908296227
D2_Zhao2020,1865,water,tube_annulus_plate,local,RandomForest,LOSO,10,186.5,1678.5,0.21600073653654847,0.32110076312558544,0.5528769197131835,24.881704414386817,1472.8129932734237,0.5408739708708878,0.4923697800645031,0.17607992580834053,16.680208147482354
D2_Zhao2020,1865,water,tube_annulus_plate,local,ExtraTrees,80/20,20,373.0,1492.0,0.9192049715427594,0.7698391420911529,0.9298927613941016,6.801720790570078,570.6156564365288,0.5004021447721179,0.027516542458547743,0.018721851576514383,0.42449508774321887
D2_Zhao2020,1865,water,tube_annulus_plate,local,ExtraTrees,70/30,20,560.0,1305.0,0.9142922004725944,0.7581249999999999,0.9242857142857144,7.159799006737833,582.7223133914625,0.49714285714285705,0.02063655522776115,0.016514110020008757,0.4292937529840001
D2_Zhao2020,1865,water,tube_annulus_plate,local,ExtraTrees,LOSO,10,186.5,1678.5,0.22594458145478055,0.29757694674355867,0.5381613201467237,24.601941116679928,1435.8516914864529,0.5545771576980678,0.5603983160352533,0.14273893583658795,13.159321065230131
D2_Zhao2020,1865,water,tube_annulus_plate,local,HistGB,80/20,20,373.0,1492.0,0.9011624434952455,0.7298927613941019,0.9194369973190348,8.171394612851161,631.2494084405907,0.5099195710455765,0.03525596167307322,0.019870674623264646,0.5189160192220454
D2_Zhao2020,1865,water,tube_annulus_plate,local,HistGB,70/30,20,560.0,1305.0,0.8872461996921747,0.7129464285714286,0.912857142857143,8.52060715582074,669.0357547127935,0.5089285714285714,0.026455519353316304,0.013197192256637284,0.41447959938567486
D2_Zhao2020,1865,water,tube_annulus_plate,local,HistGB,LOSO,10,186.5,1678.5,0.2689074762047383,0.3234233094212307,0.5174174705338046,24.00737287523322,1436.7172683599094,0.5666501969520358,0.5227700109001273,0.18538101926879078,14.45287043626542
D2_Zhao2020,1865,water,tube_annulus_plate,local,SVR_RBF,80/20,20,373.0,1492.0,0.9214721387081296,0.7349865951742628,0.9292225201072386,8.226494493072375,562.4292938815479,0.5040214477211796,0.016556081300716414,0.02267003450331731,0.5122172128310419
D2_Zhao2020,1865,water,tube_annulus_plate,local,SVR_RBF,70/30,20,560.0,1305.0,0.9144600726551229,0.7298214285714286,0.9275,8.452148418809928,581.303649864068,0.5030357142857144,0.017500685611449306,0.017304415720768046,0.44241622309472534
D2_Zhao2020,1865,water,tube_annulus_plate,local,SVR_RBF,LOSO,10,186.5,1678.5,0.2049712826304649,0.3418830895327189,0.5371380002154751,23.62904190025924,1421.1045267930726,0.5192971728721619,0.6810635465368653,0.1438238129592721,9.645939779711053
D2_Zhao2020,1865,water,tube_annulus_plate,local,MLP,80/20,20,373.0,1492.0,0.8568147043874038,0.6058981233243967,0.858176943699732,11.24734956845506,759.2798848350193,0.5404825737265416,0.03416309895832773,0.0361158629473232,0.7684825705588927
D2_Zhao2020,1865,water,tube_annulus_plate,local,MLP,70/30,20,560.0,1305.0,0.7900954328389087,0.600625,0.8589285714285714,11.450833356112463,873.645471378443,0.5337500000000001,0.1390307052384905,0.028543660143219952,0.8100019763059096
D2_Zhao2020,1865,water,tube_annulus_plate,local,MLP,LOSO,10,186.5,1678.5,-76.72383834528111,0.2696820932059535,0.45877934036469403,55.75065628431414,6909.1368416834885,0.5876236283583285,239.53213288301686,0.21660759280939154,71.99080401506058
D2_Zhao2020,1865,water,tube_annulus_plate,local,XGBoost,80/20,20,373.0,1492.0,0.9200058741710185,0.7579088471849864,0.92828418230563,7.413280758140599,568.3745576311771,0.5128686327077748,0.026473644652055803,0.01662016312507949,0.4191618368579328
D2_Zhao2020,1865,water,tube_annulus_plate,local,XGBoost,70/30,20,560.0,1305.0,0.9125194953095462,0.7525,0.9247321428571429,7.690252167724813,588.9215211901577,0.5133928571428571,0.021876899885972263,0.014741324889775267,0.41070199392439544
D2_Zhao2020,1865,water,tube_annulus_plate,local,XGBoost,LOSO,10,186.5,1678.5,0.3121805273861985,0.33774887486096317,0.5726628244507437,23.69849131892569,1398.87525909285,0.5333087431188244,0.45881411708361214,0.1465291466376955,13.910095738365571
D2_Zhao2020,1865,water,tube_annulus_plate,local,LightGBM,80/20,20,373.0,1492.0,0.910270397859772,0.7438337801608579,0.925201072386059,7.711838018406605,600.8318630263822,0.4947721179624665,0.030852104348277405,0.027083056310830602,0.5343025360240291
D2_Zhao2020,1865,water,tube_annulus_plate,local,LightGBM,70/30,20,560.0,1305.0,0.8981104886444408,0.7379464285714286,0.91875,8.053917905950353,634.6912576175923,0.49955357142857143,0.027508779673131267,0.01793100326496198,0.5261310261803338
D2_Zhao2020,1865,water,tube_annulus_plate,local,LightGBM,LOSO,10,186.5,1678.5,0.2979465587158021,0.3486567555576254,0.5854124939520273,23.504713311000955,1413.5290883112816,0.5518520720450709,0.5134977771711784,0.18915261087370352,14.709669681298294
D2_Zhao2020,1865,water,tube_annulus_plate,local,CatBoost,80/20,20,373.0,1492.0,0.9191596639960791,0.7117962466487936,0.927479892761394,8.24963531631771,572.0433319796293,0.5242627345844504,0.025266542514783424,0.02092093293052862,0.3560752216867011
D2_Zhao2020,1865,water,tube_annulus_plate,local,CatBoost,70/30,20,560.0,1305.0,0.9143822677733,0.6996428571428572,0.9201785714285714,8.505887806894911,582.8961208828254,0.5158035714285714,0.01979238097292135,0.013206408950928417,0.3161661052159769
D2_Zhao2020,1865,water,tube_annulus_plate,local,CatBoost,LOSO,10,186.5,1678.5,0.3227838275795552,0.3447093751872759,0.5584886074005315,23.91110809585145,1383.7308198779483,0.5724546573911683,0.5115310379237142,0.1832065528348171,14.715090985842204
D2_Zhao2020,1865,water,tube_annulus_plate,local,GPR_Matern,80/20,20,373.0,1492.0,0.9234417893077629,0.7772117962466488,0.9320375335120643,7.177333017706464,556.8319523109585,0.5144772117962467,0.016205397138320053,0.019467262337302105,0.3684816806411665
D2_Zhao2020,1865,water,tube_annulus_plate,local,GPR_Matern,70/30,20,560.0,1305.0,0.9195461191193697,0.7700892857142857,0.9310714285714285,7.3703447222201675,565.0634387421106,0.5115178571428571,0.014761957359550371,0.017647976107402034,0.41138155021045747
D2_Zhao2020,1865,water,tube_annulus_plate,local,GPR_Matern,LOSO,10,186.5,1678.5,0.12933865312410953,0.32612675073986797,0.520017381566223,25.42628868357057,1440.9966000948111,0.5324578619080682,0.7504884851598072,0.1589668124103716,9.9782321667268
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,Linear,80/20,20,373.0,1492.0,0.5315885999102781,0.19932975871313674,0.4485254691689008,26.99597347243075,1377.976118609835,0.5238605898123325,0.03859185234833275,0.019763775554926394,0.9724477373612624
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,Linear,70/30,20,560.0,1305.0,0.5290407403891184,0.203125,0.45616071428571436,26.85118281866837,1368.5643887679896,0.5238392857142857,0.027005886656030292,0.013184469002528133,0.7033154385011697
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,Linear,LOSO,10,186.5,1678.5,-6.901012134812255,0.20098119108942308,0.40286239426982995,39.85355944444151,2174.6821934417044,0.45714079295685617,22.153719814502445,0.08562223440455972,26.055469623510795
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,Poly2_Ridge,80/20,20,373.0,1492.0,0.6078181740307573,0.27104557640750676,0.517426273458445,23.74631025788533,1260.3132261090043,0.5167560321715817,0.035719290266458044,0.02826446442046602,0.9265366949492001
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,Poly2_Ridge,70/30,20,560.0,1305.0,0.606994324490522,0.27312499999999995,0.5190178571428572,23.72582841377017,1249.8415231320812,0.5122321428571428,0.02961359345716918,0.025501646658149774,0.6753710565530586
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,Poly2_Ridge,LOSO,10,186.5,1678.5,-0.909393529271691,0.2225038008726564,0.4145337360890613,32.19056529354698,1875.7949548054014,0.5552242185196458,2.6500380263353467,0.07515748535175862,11.140954291224004
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,kNN_k5,80/20,20,373.0,1492.0,0.6686369843062144,0.3876675603217158,0.6316353887399464,19.550037105472953,1157.8077633503678,0.5056300268096515,0.03913590151299912,0.02752536959095761,0.9858469823987499
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,kNN_k5,70/30,20,560.0,1305.0,0.6463897343134638,0.37535714285714283,0.6195535714285715,20.14239361336943,1184.903000887217,0.5076785714285715,0.0331970886242103,0.017348004958705223,0.7270252008854748
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,kNN_k5,LOSO,10,186.5,1678.5,-0.264548795752502,0.22655143172468173,0.4143586805362663,31.679787146506282,1720.844292809788,0.5013853887393387,0.773331938161225,0.08746634980581386,9.69017663032036
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,RandomForest,80/20,20,373.0,1492.0,0.6952737701480981,0.4528150134048257,0.6863270777479894,18.22870629455997,1108.4504532931085,0.5124664879356567,0.053427899065261304,0.024569911834622357,1.1985381686482997
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,RandomForest,70/30,20,560.0,1305.0,0.6847227020573518,0.44223214285714285,0.6734821428571428,18.612367914153886,1118.2993702709396,0.5051785714285714,0.04004437881597228,0.023205427748997934,1.0763591314635974
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,RandomForest,LOSO,10,186.5,1678.5,-0.5196881993535631,0.20396907066374564,0.377018472914468,34.14767815619429,1968.9658066095046,0.5531044552117714,1.1502364399005258,0.09890505493500243,14.051243254688812
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,ExtraTrees,80/20,20,373.0,1492.0,0.6547355705347682,0.4721179624664879,0.679490616621984,18.478451031610344,1177.0103928316653,0.49825737265415543,0.07392107081256137,0.02324063855811403,1.3382192319078199
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,ExtraTrees,70/30,20,560.0,1305.0,0.6485177128511003,0.46401785714285715,0.6726785714285716,18.859687856897125,1178.9322189610016,0.49705357142857143,0.056160199297156654,0.021162786215623012,1.2755905316282499
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,ExtraTrees,LOSO,10,186.5,1678.5,-0.6943265305645758,0.19014323386530113,0.3915419695619383,36.27436669301724,1963.3468923338048,0.4940909318034035,1.929741423800761,0.11443025751991943,21.11667943568067
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,HistGB,80/20,20,373.0,1492.0,0.7148875351929639,0.399597855227882,0.6552278820375335,18.912613901888996,1074.4902791707466,0.5352546916890081,0.03621497557520614,0.02365326587834518,1.0182182715890318
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,HistGB,70/30,20,560.0,1305.0,0.6988882590532628,0.39633928571428567,0.6466964285714285,19.29107608802133,1094.6036261375361,0.52125,0.028702218486828576,0.01890244153326145,0.908957014807319
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,HistGB,LOSO,10,186.5,1678.5,-0.3684369428566622,0.2064090242844177,0.3857490355417549,33.05208887990535,1889.9520699842535,0.5664179415914725,0.915215459882853,0.09834335344895023,8.749739814998675
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,SVR_RBF,80/20,20,373.0,1492.0,0.6603358392674135,0.3347184986595174,0.5816353887399465,21.17947072368783,1166.4800785947596,0.5072386058981233,0.059936667345607576,0.01925968765826968,0.9234652191493662
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,SVR_RBF,70/30,20,560.0,1305.0,0.6506648653118019,0.33142857142857146,0.5788392857142857,21.462266831299566,1175.9777809928405,0.5033035714285715,0.04013457661885807,0.019375314002514278,0.727090292226646
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,SVR_RBF,LOSO,10,186.5,1678.5,-0.4309175901447623,0.1958784024971433,0.40603457948122124,33.75286469245785,1879.3807276248062,0.4863383072617947,1.3696816784017327,0.10196061507994379,14.824838876636521
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,MLP,80/20,20,373.0,1492.0,0.6112350741008589,0.2809651474530831,0.5328418230563002,23.657311736737935,1251.1663592056268,0.5270777479892762,0.05022419919652629,0.02490177704560338,1.2268643004411506
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,MLP,70/30,20,560.0,1305.0,0.6034555805002028,0.2769642857142857,0.5283035714285714,23.839147230177666,1253.820935172133,0.5233035714285714,0.039732163635462496,0.021365037392225963,0.9889425144506959
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,MLP,LOSO,10,186.5,1678.5,-694.7926106761718,0.21100342851871084,0.33986840284250774,99.94444994786552,18026.37456546214,0.5401865345698645,2193.7789272036343,0.13695280859323772,200.86539987901963
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,XGBoost,80/20,20,373.0,1492.0,0.6891360603565139,0.42238605898123327,0.6710455764075067,18.7875823822704,1119.3605594874743,0.5273458445040214,0.05012144388802896,0.01961390954241621,1.0388458494797745
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,XGBoost,70/30,20,560.0,1305.0,0.677221168275653,0.42062499999999997,0.660982142857143,19.1629043306665,1131.5575894330693,0.5192857142857144,0.03993927699119999,0.019812790233094957,1.0328751296231171
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,XGBoost,LOSO,10,186.5,1678.5,-0.333076277456989,0.2071550882641071,0.41432474806811426,33.43073834604812,1797.667150382591,0.5021076177827601,1.0605512905214525,0.09667755912037976,15.656969483731322
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,LightGBM,80/20,20,373.0,1492.0,0.7090886736119286,0.41286863270777474,0.6640750670241287,18.755537589360614,1083.4404760643774,0.5266756032171582,0.043048050213366766,0.02043614165681578,1.0875858646240433
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,LightGBM,70/30,20,560.0,1305.0,0.6924492103242436,0.4066071428571429,0.6519642857142858,19.166850575864675,1105.4974669078524,0.5175892857142856,0.030950596187475168,0.018774375491093134,0.9269004870351276
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,LightGBM,LOSO,10,186.5,1678.5,-0.36000991239776214,0.1959800341635917,0.3846122808693863,32.64626782358914,1885.8275079379368,0.5795342926417844,0.8353766277917819,0.10583046695110075,11.032023943145576
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,CatBoost,80/20,20,373.0,1492.0,0.7115198731511181,0.36474530831099194,0.6323056300268096,19.381403639150907,1079.240892047371,0.524396782841823,0.03924550395676219,0.022472266034726008,0.8535409823081401
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,CatBoost,70/30,20,560.0,1305.0,0.7049536119900776,0.36321428571428577,0.629732142857143,19.630633499860703,1082.841628628035,0.5158035714285715,0.0280614691544854,0.020803863868995565,0.8059470990647524
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,CatBoost,LOSO,10,186.5,1678.5,-0.34625656453011155,0.20185442709643658,0.3892584803976867,33.33495779392958,1861.008125095864,0.5167886288264945,0.8871897102064127,0.0756397455984298,13.504710564077548
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,GPR_Matern,80/20,20,373.0,1492.0,0.6651023564733239,0.317828418230563,0.588739946380697,21.18794549378055,1162.3198773530974,0.5147453083109921,0.03888850346057401,0.01890683274771298,0.8446726153585038
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,GPR_Matern,70/30,20,560.0,1305.0,0.659576323246727,0.3089285714285715,0.5873214285714285,21.402755933348807,1162.2499965007132,0.5088392857142858,0.02958687971978973,0.015696332875412906,0.7290099177238131
D2_Zhao2020,1865,water,tube_annulus_plate,reduced,GPR_Matern,LOSO,10,186.5,1678.5,0.10787961266651588,0.2274825358706336,0.47388827691399255,28.845175330569145,1480.064146505084,0.4953640578418489,0.26240402494346216,0.062016728913626105,9.111677185271898
D9_LUT2006,11088,water,normalised_8mm_tube,local,Linear,80/20,5,2218.0,8870.0,0.8342912509727757,0.19044183949504057,0.38746618575293057,52.616413746129965,2060.8473518479736,0.5744815148782687,0.013813902429200236,0.003963950340907718,1.7174800161114252
D9_LUT2006,11088,water,normalised_8mm_tube,local,Linear,70/30,5,3327.0,7761.0,0.8398806204342014,0.19446949203486624,0.3913435527502255,51.64819876523079,2027.180271181846,0.576375112714157,0.010901984948976916,0.0054807882563301605,1.5980851476113302
D9_LUT2006,11088,water,normalised_8mm_tube,local,Poly2_Ridge,80/20,5,2218.0,8870.0,0.8466971702717915,0.22028854824165914,0.4410279531109108,38.311195991926496,1983.656446272814,0.536789900811542,0.00721296896406539,0.009593822238608028,1.0558951264253147
D9_LUT2006,11088,water,normalised_8mm_tube,local,Poly2_Ridge,70/30,5,3327.0,7761.0,0.8522024122380433,0.22380522993688007,0.4446648632401563,37.43272223493782,1949.0373192002123,0.5359182446648632,0.0033852379966917215,0.004793142924598896,1.0299843960487396
